order_id,customer_id,city,category,product,amount,order_date,status
ORD00289703,C039703,Bangalore,Home,Vacuum,14439,2024-01-24,Completed
ORD00289704,C039704,Bangalore,Home,Mixer,59559,2024-01-25,Completed
ORD00289705,C039705,Pune,Grocery,Sugar,35821,2024/01/26,Completed
ORD00289706,C039706,Mumbai,Fashion,Jeans,86057,2024-01-27,Completed
ORD00289707,C039707,Pune,Home,Vacuum,23296,28/01/2024,Completed
ORD00289708,C039708,Pune,Fashion,Shoes,"12,000",2024-01-29,Completed
ORD00289709,C039709,Mumbai,Electronics,Laptop,79020,2024-01-30,Completed
ORD00289710,C039710,Bangalore,Home,Mixer ,,2024-01-31,Completed
ORD00289711,C039711,Kolkata,Home,AirPurifier,62574,2024-02-01,Completed
ORD00289712,C039712,Hyderabad,Home,Mixer,invalid,2024-02-02,Completed
ORD00289713,C039713,Mumbai,Grocery,Rice,89215,2024-02-03,Completed
ORD00289714,C039714, chennai ,Fashion,Shoes,69616,2024-02-04,Completed
ORD00289715,C039715,Mumbai,Fashion,Shoes,52068,2024-02-05,Completed
ORD00289716,C039716,Bangalore,Grocery,Oil,47506,2024-02-06,Completed
ORD00289717,C039717,Kolkata,Home,AirPurifier,47721,2024-02-07,Completed
ORD00289718,C039718,Kolkata,Fashion,TShirt,9908,08/02/2024,Completed
ORD00289719,C039719,Mumbai,Grocery,Rice,52843,2024-02-09,Completed
ORD00289720,C039720,Hyderabad,Grocery,Oil,20043,2024-02-10,Cancelled
ORD00289721,C039721,Mumbai,Grocery,Sugar,59032,2024-02-11,Completed
ORD00289722,C039722,Hyderabad,Electronics,Laptop,24890,2024-02-12,Completed
ORD00289723,C039723,Hyderabad,Grocery,Sugar,4798,2024-02-13,Completed
ORD00289724,C039724,Delhi,Home,Mixer,57345,2024-02-14,Completed
ORD00289725,C039725,Bangalore,Grocery,Sugar,60371,2024-02-15,Completed
ORD00289726,C039726,Chennai, grocery ,Sugar,26015,2024-02-16,Completed
ORD00289727,C039727,Hyderabad,Fashion,TShirt,58936,2024-02-17,Completed
ORD00289728,C039728,Chennai,Grocery,Rice,49316,2024-02-18,Completed
ORD00289729,C039729,Chennai,Grocery,Rice,67770,19/02/2024,Completed
ORD00289730,C039730,Kolkata,Home,Vacuum,86651,2024-02-20,Completed
ORD00289731,C039731, delhi ,Fashion,TShirt,invalid,2024/02/21,Completed
ORD00289732,C039732,Bangalore,Grocery,Rice,77297,2024-02-22,Completed
ORD00289733,C039733,Chennai,Grocery,Sugar,77015,2024-02-23,Completed
ORD00289734,C039734,Hyderabad,Electronics,Laptop,56852,2024-02-24,Completed
ORD00289735,C039735,Kolkata,Fashion,TShirt,20002,2024-02-25,Completed
ORD00289736,C039736,Mumbai,Electronics,Mobile,64822,2024-02-26,Completed
ORD00289737,C039737,Mumbai,Fashion,Jeans,81529,2024-02-27,Completed
ORD00289738,C039738,Chennai,Home,Mixer,69219,2024-02-28,Completed
ORD00289739,C039739,Kolkata,Electronics,Mobile,,invalid_date,Completed
ORD00289740,C039740,Kolkata,Grocery,Rice,81501,01/01/2024,Cancelled
ORD00289741,C039741,Kolkata,Grocery,Sugar,7571,2024-01-02,Completed
ORD00289742,C039742,Mumbai,Electronics,Tablet,78651,2024-01-03,Completed
ORD00289743,C039743,Kolkata,Fashion,TShirt,64091,2024-01-04,Completed
ORD00289744,C039744,Chennai,Home,Vacuum,15420,2024/01/05,Completed
ORD00289745,C039745,Pune,Electronics,Mobile,29409,2024-01-06,Completed
ORD00289746,C039746,Kolkata,Grocery,Rice,34320,2024-01-07,Completed
ORD00289747,C039747,Hyderabad,Grocery,Rice ,15743,2024-01-08,Completed
ORD00289748,C039748, pune ,Grocery,Sugar,9395,2024-01-09,Completed
ORD00289749,C039749,Pune,Electronics,Tablet,73424,2024-01-10,Completed
ORD00289750,C039750,Kolkata,Electronics,Mobile,invalid,2024-01-11,Completed
ORD00289751,C039751,Bangalore,Home,Vacuum,80104,12/01/2024,Completed
ORD00289752,C039752,Chennai,Home,AirPurifier,54519,2024-01-13,Completed
ORD00289753,C039753,Kolkata,Grocery,Sugar,8353,2024-01-14,Completed
ORD00289754,C039754,Chennai,Fashion,Shoes,"12,000",2024-01-15,Completed
ORD00289755,C039755,Chennai,Home,AirPurifier,5798,2024-01-16,Completed
ORD00289756,C039756,Chennai,Grocery,Rice,24153,2024-01-17,Completed
ORD00289757,C039757,Hyderabad, electronics ,Tablet,58014,2024/01/18,Completed
ORD00289758,C039758,Mumbai,Grocery,Rice,64381,2024-01-19,Completed
ORD00289759,C039759,Delhi,Electronics,Mobile,86258,2024-01-20,Completed
ORD00289760,C039760,Hyderabad,Home,Vacuum,78603,2024-01-21,Cancelled
ORD00289761,C039761,Kolkata,Home,Vacuum,81266,2024-01-22,Completed
ORD00289762,C039762,Mumbai,Fashion,Shoes,55093,23/01/2024,Completed
ORD00289763,C039763,Pune,Grocery,Sugar,19815,2024-01-24,Completed
ORD00289764,C039764,Delhi,Fashion,TShirt,15402,2024-01-25,Completed
ORD00289765,C039765, kolkata ,Fashion,Shoes,63160,2024-01-26,Completed
ORD00289766,C039766,Bangalore,Grocery,Rice,31934,2024-01-27,Completed
ORD00289767,C039767,Hyderabad,Home,AirPurifier,39612,2024-01-28,Completed
ORD00289768,C039768,Bangalore,Grocery,Rice,,2024-01-29,Completed
ORD00289769,C039769,Delhi,Grocery,Oil,invalid,2024-01-30,Completed
ORD00289770,C039770,Pune,Electronics,Tablet,12819,2024/01/31,Completed
ORD00289771,C039771,Bangalore,Grocery,Rice,43223,2024-02-01,Completed
ORD00289772,C039772,Kolkata,Electronics,Mobile,41974,2024-02-02,Completed
ORD00289773,C039773,Chennai,Home,Mixer,87637,03/02/2024,Completed
ORD00289774,C039774,Mumbai,Grocery,Sugar,77393,2024-02-04,Completed
ORD00289775,C039775,Hyderabad,Fashion,Jeans,33479,2024-02-05,Completed
ORD00289776,C039776,Delhi,Home,AirPurifier,57023,2024-02-06,Completed
ORD00289777,C039777,Chennai,Electronics,Tablet,"12,000",2024-02-07,Completed
ORD00289778,C039778,Bangalore,Electronics,Tablet,44891,2024-02-08,Completed
ORD00289779,C039779,Kolkata,Grocery,Rice,8414,2024-02-09,Completed
ORD00289780,C039780,Pune,Grocery,Sugar,50229,2024-02-10,Cancelled
ORD00289781,C039781,Hyderabad,Grocery,Sugar,23883,2024-02-11,Completed
ORD00289782,C039782, hyderabad ,Grocery,Rice,59698,2024-02-12,Completed
ORD00289783,C039783,Mumbai,Electronics,Laptop,55477,2024/02/13,Completed
ORD00289784,C039784,Mumbai,Electronics,Mobile ,83837,14/02/2024,Completed
ORD00289785,C039785,Delhi,Electronics,Mobile,31978,2024-02-15,Completed
ORD00289786,C039786,Delhi,Grocery,Sugar,6555,2024-02-16,Completed
ORD00289787,C039787,Chennai,Grocery,Sugar,26792,2024-02-17,Completed
ORD00289788,C039788,Pune, electronics ,Laptop,invalid,2024-02-18,Completed
ORD00289789,C039789,Bangalore,Home,AirPurifier,62566,2024-02-19,Completed
ORD00289790,C039790,Kolkata,Grocery,Oil,33284,2024-02-20,Completed
ORD00289791,C039791,Hyderabad,Grocery,Oil,86780,2024-02-21,Completed
ORD00289792,C039792,Pune,Home,Mixer,47134,2024-02-22,Completed
ORD00289793,C039793,Chennai,Fashion,Jeans,9561,2024-02-23,Completed
ORD00289794,C039794,Mumbai,Grocery,Oil,2883,2024-02-24,Completed
ORD00289795,C039795,Bangalore,Fashion,Shoes,60944,25/02/2024,Completed
ORD00289796,C039796,Delhi,Fashion,Jeans,36675,2024/02/26,Completed
ORD00289797,C039797,Hyderabad,Grocery,Sugar,,2024-02-27,Completed
ORD00289798,C039798,Chennai,Home,AirPurifier,68181,2024-02-28,Completed
ORD00289799,C039799, mumbai ,Grocery,Oil,7478,2024-02-29,Completed
ORD00289800,C039800,Chennai,Grocery,Oil,"12,000",2024-01-01,Cancelled
ORD00289801,C039801,Bangalore,Home,Mixer,57886,2024-01-02,Completed
ORD00289802,C039802,Bangalore,Grocery,Oil,68776,2024-01-03,Completed
ORD00289803,C039803,Mumbai,Home,Mixer,68719,2024-01-04,Completed
ORD00289804,C039804,Delhi,Home,Mixer,16585,2024-01-05,Completed
ORD00289805,C039805,Hyderabad,Grocery,Rice,72914,2024-01-06,Completed
ORD00289806,C039806,Mumbai,Grocery,Rice,36774,07/01/2024,Completed
ORD00289807,C039807,Delhi,Home,Mixer,invalid,2024-01-08,Completed
ORD00289808,C039808,Pune,Fashion,Jeans,20961,2024-01-09,Completed
ORD00289809,C039809,Mumbai,Home,Vacuum,14514,2024/01/10,Completed
ORD00289810,C039810,Hyderabad,Grocery,Sugar,13135,2024-01-11,Completed
ORD00289811,C039811,Pune,Electronics,Laptop,7848,2024-01-12,Completed
ORD00289812,C039812,Kolkata,Grocery,Sugar,87888,2024-01-13,Completed
ORD00289813,C039813,Mumbai,Fashion,TShirt,17421,2024-01-14,Completed
ORD00289814,C039814,Delhi,Electronics,Tablet,22625,2024-01-15,Completed
ORD00289815,C039815,Mumbai,Fashion,TShirt,69509,2024-01-16,Completed
ORD00289816,C039816, chennai ,Electronics,Tablet,57137,2024-01-17,Completed
ORD00289817,C039817,Kolkata,Home,AirPurifier,82821,18/01/2024,Completed
ORD00289818,C039818,Bangalore,Grocery,Sugar,59375,2024-01-19,Completed
ORD00289819,C039819,Chennai, home ,AirPurifier,41349,2024-01-20,Completed
ORD00289820,C039820,Delhi,Electronics,Laptop,59340,2024-01-21,Cancelled
ORD00289821,C039821,Mumbai,Electronics,Laptop ,67127,2024-01-22,Completed
ORD00289822,C039822,Chennai,Grocery,Sugar,80527,2024/01/23,Completed
ORD00289823,C039823,Mumbai,Fashion,TShirt,"12,000",2024-01-24,Completed
ORD00289824,C039824,Mumbai,Home,Mixer,74283,2024-01-25,Completed
ORD00289825,C039825,Delhi,Electronics,Laptop,67041,2024-01-26,Completed
ORD00289826,C039826,Kolkata,Fashion,Shoes,invalid,2024-01-27,Completed
ORD00289827,C039827,Chennai,Home,Vacuum,78046,2024-01-28,Completed
ORD00289828,C039828,Hyderabad,Grocery,Rice,20575,29/01/2024,Completed
ORD00289829,C039829,Mumbai,Fashion,TShirt,40101,2024-01-30,Completed
ORD00289830,C039830,Mumbai,Home,AirPurifier,37577,2024-01-31,Completed
ORD00289831,C039831,Kolkata,Electronics,Laptop,52994,2024-02-01,Completed
ORD00289832,C039832,Delhi,Home,AirPurifier,15200,2024-02-02,Completed
ORD00289833,C039833, bangalore ,Home,Vacuum,46942,2024-02-03,Completed
ORD00289834,C039834,Bangalore,Fashion,Shoes,7065,2024-02-04,Completed
ORD00289835,C039835,Bangalore,Home,AirPurifier,25089,2024/02/05,Completed
ORD00289836,C039836,Mumbai,Home,Vacuum,57039,invalid_date,Completed
ORD00289837,C039837,Mumbai,Fashion,TShirt,10680,2024-02-07,Completed
ORD00289838,C039838,Chennai,Electronics,Laptop,63400,2024-02-08,Completed
ORD00289839,C039839,Bangalore,Home,Vacuum,5470,09/02/2024,Completed
ORD00289840,C039840,Bangalore,Grocery,Oil,71874,2024-02-10,Cancelled
ORD00289841,C039841,Chennai,Grocery,Rice,52975,2024-02-11,Completed
ORD00289842,C039842,Mumbai,Fashion,Jeans,54185,2024-02-12,Completed
ORD00289843,C039843,Hyderabad,Grocery,Rice,70694,2024-02-13,Completed
ORD00289844,C039844,Chennai,Home,AirPurifier,83388,2024-02-14,Completed
ORD00289845,C039845,Pune,Home,AirPurifier,invalid,2024-02-15,Completed
ORD00289846,C039846,Hyderabad,Grocery,Rice,"12,000",2024-02-16,Completed
ORD00289847,C039847,Mumbai,Electronics,Laptop,34550,2024-02-17,Completed
ORD00289848,C039848,Bangalore,Home,Mixer,65337,2024/02/18,Completed
ORD00289849,C039849,Kolkata,Fashion,Shoes,28577,2024-02-19,Completed
ORD00289850,C039850, chennai , electronics ,Tablet,49178,20/02/2024,Completed
ORD00289851,C039851,Delhi,Fashion,Shoes,85226,2024-02-21,Completed
ORD00289852,C039852,Kolkata,Electronics,Mobile,32506,2024-02-22,Completed
ORD00289853,C039853,Hyderabad,Electronics,Tablet,52138,2024-02-23,Completed
ORD00289854,C039854,Hyderabad,Grocery,Oil,65303,2024-02-24,Completed
ORD00289855,C039855,Mumbai,Grocery,Rice,,2024-02-25,Completed
ORD00289856,C039856,Chennai,Home,Mixer,76704,2024-02-26,Completed
ORD00289857,C039857,Chennai,Home,Mixer,45861,2024-02-27,Completed
ORD00289858,C039858,Hyderabad,Home,AirPurifier ,64312,2024-02-28,Completed
ORD00289859,C039859,Kolkata,Fashion,TShirt,80294,2024-02-29,Completed
ORD00289860,C039860,Delhi,Home,AirPurifier,60309,2024-01-01,Cancelled
ORD00289861,C039861,Chennai,Fashion,TShirt,41814,02/01/2024,Completed
ORD00289862,C039862,Bangalore,Grocery,Oil,52795,2024-01-03,Completed
ORD00289863,C039863,Chennai,Fashion,TShirt,87619,2024-01-04,Completed
ORD00289864,C039864,Hyderabad,Home,Mixer,invalid,2024-01-05,Completed
ORD00289865,C039865,Pune,Electronics,Mobile,26867,2024-01-06,Completed
ORD00289866,C039866,Pune,Electronics,Mobile,61284,2024-01-07,Completed
ORD00289867,C039867, hyderabad ,Fashion,Jeans,2856,2024-01-08,Completed
ORD00289868,C039868,Delhi,Home,AirPurifier,87776,2024-01-09,Completed
ORD00289869,C039869,Kolkata,Grocery,Rice,"12,000",2024-01-10,Completed
ORD00289870,C039870,Hyderabad,Electronics,Mobile,59468,2024-01-11,Completed
ORD00289871,C039871,Hyderabad,Home,Vacuum,12199,2024-01-12,Completed
ORD00289872,C039872,Delhi,Electronics,Tablet,79104,13/01/2024,Completed
ORD00289873,C039873,Kolkata,Grocery,Oil,16080,2024-01-14,Completed
ORD00289874,C039874,Mumbai,Electronics,Tablet,84238,2024/01/15,Completed
ORD00289875,C039875,Kolkata,Grocery,Sugar,21028,2024-01-16,Completed
ORD00289876,C039876,Delhi,Grocery,Rice,86433,2024-01-17,Completed
ORD00289877,C039877,Hyderabad,Home,Vacuum,82800,2024-01-18,Completed
ORD00289878,C039878,Bangalore,Fashion,Jeans,24147,2024-01-19,Completed
ORD00289879,C039879,Hyderabad,Home,Vacuum,26589,2024-01-20,Completed
ORD00289880,C039880,Mumbai,Grocery,Rice,18815,2024-01-21,Cancelled
ORD00289881,C039881,Bangalore, electronics ,Mobile,20931,2024-01-22,Completed
ORD00289882,C039882,Delhi,Grocery,Rice,33447,2024-01-23,Completed
ORD00289883,C039883,Bangalore,Home,Mixer,invalid,24/01/2024,Completed
ORD00289884,C039884, delhi ,Electronics,Mobile,,2024-01-25,Completed
ORD00289885,C039885,Hyderabad,Electronics,Laptop,51062,2024-01-26,Completed
ORD00289886,C039886,Hyderabad,Grocery,Rice,74228,2024-01-27,Completed
ORD00289887,C039887,Mumbai,Fashion,Jeans,52548,2024/01/28,Completed
ORD00289888,C039888,Bangalore,Grocery,Rice,86598,2024-01-29,Completed
ORD00289889,C039889,Kolkata,Grocery,Sugar,59722,2024-01-30,Completed
ORD00289890,C039890,Delhi,Grocery,Sugar,54063,2024-01-31,Completed
ORD00289891,C039891,Mumbai,Home,Vacuum,69113,2024-02-01,Completed
ORD00289892,C039892,Hyderabad,Fashion,Shoes,"12,000",2024-02-02,Completed
ORD00289893,C039893,Hyderabad,Home,Mixer,36270,2024-02-03,Completed
ORD00289894,C039894,Bangalore,Home,AirPurifier,65121,04/02/2024,Completed
ORD00289895,C039895,Delhi,Home,AirPurifier ,67376,2024-02-05,Completed
ORD00289896,C039896,Bangalore,Electronics,Mobile,71591,2024-02-06,Completed
ORD00289897,C039897,Hyderabad,Home,Vacuum,76373,2024-02-07,Completed
ORD00289898,C039898,Hyderabad,Grocery,Oil,67641,2024-02-08,Completed
ORD00289899,C039899,Kolkata,Fashion,Shoes,53694,2024-02-09,Completed
ORD00289900,C039900,Bangalore,Fashion,TShirt,3282,2024/02/10,Cancelled
ORD00289901,C039901, hyderabad ,Grocery,Sugar,3885,2024-02-11,Completed
ORD00289902,C039902,Chennai,Fashion,Shoes,invalid,2024-02-12,Completed
ORD00289903,C039903,Mumbai,Grocery,Oil,56220,2024-02-13,Completed
ORD00289904,C039904,Pune,Home,AirPurifier,20694,2024-02-14,Completed
ORD00289905,C039905,Chennai,Electronics,Laptop,13879,15/02/2024,Completed
ORD00289906,C039906,Chennai,Home,Mixer,18156,2024-02-16,Completed
ORD00289907,C039907,Pune,Home,Vacuum,5472,2024-02-17,Completed
ORD00289908,C039908,Mumbai,Electronics,Laptop,42875,2024-02-18,Completed
ORD00289909,C039909,Pune,Grocery,Rice,8773,2024-02-19,Completed
ORD00289910,C039910,Mumbai,Electronics,Mobile,31326,2024-02-20,Completed
ORD00289911,C039911,Bangalore,Electronics,Tablet,19419,2024-02-21,Completed
ORD00289912,C039912,Mumbai, home ,Mixer,34677,2024-02-22,Completed
ORD00289913,C039913,Kolkata,Fashion,Shoes,,2024/02/23,Completed
ORD00289914,C039914,Pune,Grocery,Oil,62169,2024-02-24,Completed
ORD00289915,C039915,Chennai,Electronics,Mobile,"12,000",2024-02-25,Completed
ORD00289916,C039916,Delhi,Home,Vacuum,32964,26/02/2024,Completed
ORD00289917,C039917,Pune,Grocery,Oil,84684,2024-02-27,Completed
ORD00289918,C039918, chennai ,Grocery,Sugar,85505,2024-02-28,Completed
ORD00289919,C039919,Mumbai,Home,AirPurifier,52076,2024-02-29,Completed
ORD00289920,C039920,Pune,Electronics,Mobile,52850,2024-01-01,Cancelled
ORD00289921,C039921,Hyderabad,Home,Mixer,invalid,2024-01-02,Completed
ORD00289922,C039922,Kolkata,Fashion,Shoes,9728,2024-01-03,Completed
ORD00289923,C039923,Pune,Home,Mixer,87068,2024-01-04,Completed
ORD00289924,C039924,Kolkata,Fashion,Shoes,14258,2024-01-05,Completed
ORD00289925,C039925,Hyderabad,Home,AirPurifier,54280,2024-01-06,Completed
ORD00289926,C039926,Chennai,Fashion,Shoes,44785,2024/01/07,Completed
ORD00289927,C039927,Hyderabad,Home,Mixer,30621,08/01/2024,Completed
ORD00289928,C039928,Hyderabad,Electronics,Tablet,32583,2024-01-09,Completed
ORD00289929,C039929,Bangalore,Fashion,TShirt,59803,2024-01-10,Completed
ORD00289930,C039930,Bangalore,Grocery,Sugar,66341,2024-01-11,Completed
ORD00289931,C039931,Bangalore,Home,Mixer,27200,2024-01-12,Completed
ORD00289932,C039932,Pune,Home,Mixer ,1668,2024-01-13,Completed
ORD00289933,C039933,Chennai,Fashion,Jeans,22213,invalid_date,Completed
ORD00289934,C039934,Pune,Grocery,Rice,81170,2024-01-15,Completed
ORD00289935,C039935, kolkata ,Grocery,Sugar,11144,2024-01-16,Completed
ORD00289936,C039936,Pune,Electronics,Mobile,33643,2024-01-17,Completed
ORD00289937,C039937,Hyderabad,Electronics,Mobile,87141,2024-01-18,Completed
ORD00289938,C039938,Delhi,Fashion,Shoes,"12,000",19/01/2024,Completed
ORD00289939,C039939,Mumbai,Fashion,Shoes,21631,2024/01/20,Completed
ORD00289940,C039940,Hyderabad,Electronics,Mobile,invalid,2024-01-21,Cancelled
ORD00289941,C039941,Chennai,Fashion,Jeans,11711,2024-01-22,Completed
ORD00289942,C039942,Bangalore,Electronics,Tablet,,2024-01-23,Completed
ORD00289943,C039943,Mumbai, electronics ,Laptop,36098,2024-01-24,Completed
ORD00289944,C039944,Chennai,Electronics,Tablet,15772,2024-01-25,Completed
ORD00289945,C039945,Hyderabad,Electronics,Mobile,49125,2024-01-26,Completed
ORD00289946,C039946,Pune,Electronics,Laptop,52182,2024-01-27,Completed
ORD00289947,C039947,Delhi,Grocery,Rice,68652,2024-01-28,Completed
ORD00289948,C039948,Pune,Fashion,Shoes,54106,2024-01-29,Completed
ORD00289949,C039949,Kolkata,Home,Mixer,25589,30/01/2024,Completed
ORD00289950,C039950,Chennai,Fashion,TShirt,85296,2024-01-31,Completed
ORD00289951,C039951,Delhi,Grocery,Sugar,39141,2024-02-01,Completed
ORD00289952,C039952, pune ,Fashion,TShirt,38666,2024/02/02,Completed
ORD00289953,C039953,Hyderabad,Fashion,TShirt,59765,2024-02-03,Completed
ORD00289954,C039954,Kolkata,Fashion,Shoes,23380,2024-02-04,Completed
ORD00289955,C039955,Pune,Grocery,Oil,65422,2024-02-05,Completed
ORD00289956,C039956,Kolkata,Electronics,Mobile,10860,2024-02-06,Completed
ORD00289957,C039957,Bangalore,Electronics,Mobile,22889,2024-02-07,Completed
ORD00289958,C039958,Delhi,Electronics,Laptop,45474,2024-02-08,Completed
ORD00289959,C039959,Chennai,Electronics,Laptop,invalid,2024-02-09,Completed
ORD00289960,C039960,Hyderabad,Electronics,Laptop,87577,10/02/2024,Cancelled
ORD00289961,C039961,Hyderabad,Grocery,Sugar,"12,000",2024-02-11,Completed
ORD00289962,C039962,Chennai,Fashion,Jeans,81688,2024-02-12,Completed
ORD00289963,C039963,Kolkata,Fashion,TShirt,70531,2024-02-13,Completed
ORD00289964,C039964,Mumbai,Fashion,TShirt,25773,2024-02-14,Completed
ORD00289965,C039965,Pune,Fashion,Shoes,4637,2024/02/15,Completed
ORD00289966,C039966,Hyderabad,Grocery,Rice,46927,2024-02-16,Completed
ORD00289967,C039967,Bangalore,Home,Vacuum,79864,2024-02-17,Completed
ORD00289968,C039968,Delhi,Electronics,Tablet,79016,2024-02-18,Completed
ORD00289969,C039969, pune ,Electronics,Mobile ,27667,2024-02-19,Completed
ORD00289970,C039970,Bangalore,Home,Mixer,63918,2024-02-20,Completed
ORD00289971,C039971,Hyderabad,Home,Mixer,,21/02/2024,Completed
ORD00289972,C039972,Mumbai,Electronics,Mobile,31506,2024-02-22,Completed
ORD00289973,C039973,Mumbai,Fashion,Shoes,4066,2024-02-23,Completed
ORD00289974,C039974,Chennai, grocery ,Rice,55607,2024-02-24,Completed
ORD00289975,C039975,Bangalore,Electronics,Laptop,2673,2024-02-25,Completed
ORD00289976,C039976,Mumbai,Grocery,Rice,73791,2024-02-26,Completed
ORD00289977,C039977,Mumbai,Home,AirPurifier,5844,2024-02-27,Completed
ORD00289978,C039978,Hyderabad,Grocery,Oil,invalid,2024/02/28,Completed
ORD00289979,C039979,Delhi,Grocery,Rice,59272,2024-02-29,Completed
ORD00289980,C039980,Kolkata,Electronics,Laptop,8274,2024-01-01,Cancelled
ORD00289981,C039981,Bangalore,Electronics,Laptop,77490,2024-01-02,Completed
ORD00289982,C039982,Delhi,Home,Vacuum,50127,03/01/2024,Completed
ORD00289983,C039983,Kolkata,Electronics,Tablet,23777,2024-01-04,Completed
ORD00289984,C039984,Chennai,Electronics,Laptop,"12,000",2024-01-05,Completed
ORD00289985,C039985,Delhi,Fashion,Shoes,81228,2024-01-06,Completed
ORD00289986,C039986, delhi ,Home,AirPurifier,36314,2024-01-07,Completed
ORD00289987,C039987,Kolkata,Home,AirPurifier,86770,2024-01-08,Completed
ORD00289988,C039988,Hyderabad,Electronics,Mobile,32616,2024-01-09,Completed
ORD00289989,C039989,Hyderabad,Electronics,Laptop,56842,2024-01-10,Completed
ORD00289990,C039990,Pune,Fashion,Jeans,82988,2024-01-11,Completed
ORD00289991,C039991,Pune,Electronics,Tablet,81991,2024/01/12,Completed
ORD00289992,C039992,Kolkata,Electronics,Laptop,32810,2024-01-13,Completed
ORD00289993,C039993,Pune,Fashion,Jeans,74027,14/01/2024,Completed
ORD00289994,C039994,Kolkata,Electronics,Tablet,75006,2024-01-15,Completed
ORD00289995,C039995,Mumbai,Grocery,Oil,79869,2024-01-16,Completed
ORD00289996,C039996,Kolkata,Electronics,Mobile,38298,2024-01-17,Completed
ORD00289997,C039997,Delhi,Grocery,Sugar,invalid,2024-01-18,Completed
ORD00289998,C039998,Delhi,Grocery,Sugar,22908,2024-01-19,Completed
ORD00289999,C039999,Hyderabad,Fashion,Shoes,35940,2024-01-20,Completed
ORD00290000,C040000,Delhi,Grocery,Sugar,,2024-01-21,Cancelled
ORD00290001,C040001,Hyderabad,Grocery,Oil,50566,2024-01-22,Completed
ORD00290002,C040002,Chennai,Home,Mixer,49309,2024-01-23,Completed
ORD00290003,C040003, chennai ,Grocery,Sugar,48134,2024-01-24,Completed
ORD00290004,C040004,Hyderabad,Grocery,Sugar,42219,25/01/2024,Completed
ORD00290005,C040005,Chennai, home ,AirPurifier,13846,2024-01-26,Completed
ORD00290006,C040006,Bangalore,Home,Vacuum ,37266,2024-01-27,Completed
ORD00290007,C040007,Bangalore,Grocery,Oil,"12,000",2024-01-28,Completed
ORD00290008,C040008,Chennai,Home,Mixer,8210,2024-01-29,Completed
ORD00290009,C040009,Pune,Grocery,Rice,69769,2024-01-30,Completed
ORD00290010,C040010,Kolkata,Grocery,Sugar,26755,2024-01-31,Completed
ORD00290011,C040011,Mumbai,Fashion,Shoes,21190,2024-02-01,Completed
ORD00290012,C040012,Pune,Electronics,Tablet,2976,2024-02-02,Completed
ORD00290013,C040013,Pune,Grocery,Sugar,73119,2024-02-03,Completed
ORD00290014,C040014,Delhi,Fashion,TShirt,22910,2024-02-04,Completed
ORD00290015,C040015,Bangalore,Home,Vacuum,55743,05/02/2024,Completed
ORD00290016,C040016,Pune,Home,Mixer,invalid,2024-02-06,Completed
ORD00290017,C040017,Delhi,Electronics,Mobile,78184,2024/02/07,Completed
ORD00290018,C040018,Hyderabad,Home,Mixer,19731,2024-02-08,Completed
ORD00290019,C040019,Pune,Home,AirPurifier,20956,2024-02-09,Completed
ORD00290020,C040020, hyderabad ,Electronics,Mobile,25348,2024-02-10,Cancelled
ORD00290021,C040021,Kolkata,Electronics,Tablet,74454,2024-02-11,Completed
ORD00290022,C040022,Mumbai,Electronics,Laptop,42624,2024-02-12,Completed
ORD00290023,C040023,Kolkata,Home,Vacuum,44005,2024-02-13,Completed
ORD00290024,C040024,Bangalore,Home,Vacuum,50118,2024-02-14,Completed
ORD00290025,C040025,Hyderabad,Grocery,Sugar,54089,2024-02-15,Completed
ORD00290026,C040026,Mumbai,Electronics,Laptop,48638,16/02/2024,Completed
ORD00290027,C040027,Chennai,Electronics,Laptop,41352,2024-02-17,Completed
ORD00290028,C040028,Mumbai,Fashion,Shoes,3457,2024-02-18,Completed
ORD00290029,C040029,Hyderabad,Home,AirPurifier,,2024-02-19,Completed
ORD00290030,C040030,Pune,Electronics,Tablet,"12,000",2024/02/20,Completed
ORD00290031,C040031,Kolkata,Fashion,Shoes,52829,2024-02-21,Completed
ORD00290032,C040032,Delhi,Home,AirPurifier,7520,2024-02-22,Completed
ORD00290033,C040033,Chennai,Fashion,TShirt,73822,2024-02-23,Completed
ORD00290034,C040034,Delhi,Grocery,Rice,23307,2024-02-24,Completed
ORD00290035,C040035,Bangalore,Fashion,Shoes,invalid,2024-02-25,Completed
ORD00290036,C040036,Hyderabad, home ,Mixer,80896,2024-02-26,Completed
ORD00290037,C040037, hyderabad ,Home,Vacuum,77004,27/02/2024,Completed
ORD00290038,C040038,Chennai,Fashion,Shoes,66867,2024-02-28,Completed
ORD00290039,C040039,Pune,Fashion,Jeans,24848,2024-02-29,Completed
ORD00290040,C040040,Hyderabad,Fashion,Shoes,85680,2024-01-01,Cancelled
ORD00290041,C040041,Pune,Grocery,Oil,84304,2024-01-02,Completed
ORD00290042,C040042,Pune,Electronics,Tablet,60193,2024-01-03,Completed
ORD00290043,C040043,Mumbai,Home,AirPurifier ,4467,2024/01/04,Completed
ORD00290044,C040044,Delhi,Electronics,Laptop,14915,2024-01-05,Completed
ORD00290045,C040045,Pune,Grocery,Rice,14486,2024-01-06,Completed
ORD00290046,C040046,Hyderabad,Home,Mixer,42441,2024-01-07,Completed
ORD00290047,C040047,Hyderabad,Grocery,Rice,23666,2024-01-08,Completed
ORD00290048,C040048,Delhi,Home,Vacuum,80363,09/01/2024,Completed
